,address,lng,lat
5542,1660 UTICA AVENUE,-93.34533359999999,44.9646244
5543,880 EAST 56TH STREET,-73.9608484,40.7565486
5544,260 CLERMONT AVENUE,-73.97044389999999,40.6900845
5545,20 SOUTH ELLIOTT PLACE,-73.9762454,40.6891557
5546,250 CUMBERLAND STREET,-77.60581599999999,43.1618242
5547,320 CARLTON AVENUE,-73.9720409,40.6880403
5548,180 LAFAYETTE AVENUE,-74.1279874,40.8550005
5549,440 CLERMONT AVENUE,-73.96932699999999,40.6845468
5550,0 GATES AVENUE,-73.9301862,40.6885626
5551,0 GATES AVE,-73.9301862,40.6885626
5552,10 GATES AVENUE,-73.9681339,40.6841963
5553,260 CUMBERLAND STREET,-73.9731413,40.6881298
5554,120 ADELPHI STREET,-73.97234399999999,40.694064
5555,380 CARLTON AVE,-73.9714388,40.6860961
5556,160 WASHINGTON PARK,-73.9734757,40.692832
5557,240 ADELPHI STREET,-73.9715128,40.6905346
5558,0 SOUTH PORTLAND AVE,-73.9744535,40.686323
5559,120 FT GREENE PLACE,-73.9765061,40.6859601
5560,340 MYRTLE AVENUE,-73.9724885,40.6930202
5561,HANSON PLACE,-73.9752374,40.6853983
5562,110 FLATBUSH AVENUE,-73.9783581,40.6852928
5563,3130 AVENUE W,-73.93284899999999,40.596598
5564,2250 PLUMB 2ND STREET,-73.9318144,40.5975892
5565,2440 STUART STREET,-122.2641351,37.8588861
5566,3230 WHITNEY AVENUE,-72.9018774,41.41179959999999
5567,2310 KNAPP STREET,-73.9336494,40.596427
5568,2320 PLUMB 2ND STREET,-73.931681,40.596378
5569,200 ALLEN AVENUE,-70.9522071,42.470617
5570,0 CANTON COURT,-81.3764001,40.7978101
5571,20 LOIS AVE,-71.4493511,41.8424513
5572,10 FRANK COURT,-73.9210676,40.5863856
5573,10 IVAN COURT,-74.20134929999999,40.5186418
5574,0 HYMEN COURT,-73.844748,42.740153
5575,20 KEEN COURT,-73.9253387,40.5877675
5576,0 KEEN COURT,-73.92592929999999,40.5874981
5577,0 MERIT COURT,0.0,0.0
5578,20 BARTLETT PLACE,-71.05605,42.364178
5579,0 JOVAL COURT,-73.92926299999999,40.59068
5580,0 LACON COURT,-89.407715,41.025018
5581,40 HAZEL COURT,-73.9290819,40.5918219
5582,30 DARE COURT,-73.92121689999999,40.5874614
5583,50 ABBEY COURT,-72.9051059,41.5355831
5584,2910 GERRITSEN AVENUE,-73.9218269,40.589472
5585,60 CANTON COURT,-73.9221354,40.5887531
5586,110 ABBEY COURT,0.0,0.0
5587,2840 GERRITSEN AVENUE,-73.9231344,40.5907043
5588,120 EATON COURT,-73.9247992,40.59013849999999
5589,100 NOEL AVENUE,-73.9245686,40.5888993
5590,10 CELESTE COURT,-73.92589,40.5918706
5591,20 DICTUM COURT,-73.9266707,40.5919817
5592,50 DICTUM COURT,-73.928164,40.5931221
5593,2610 GERRITSEN AVENUE,-73.9275433,40.5947178
5594,2550 GERRITSEN AVENUE,-73.9286876,40.5957448
5595,2530 GERRITSEN AVENUE,-73.9290589,40.5960749
5596,100 ASTER COURT,-73.9292196,40.5959431
5597,110 CELESTE,0.0,0.0
5598,70 3 STREET,-94.35504,35.352531
5599,200 12TH STREET,-77.0493582,38.8622793
5600,120 15TH STREET,-87.53527799999999,33.200875
5601,110 16TH STREET,-104.9878089,39.7414304
5602,90 16TH STREET,-80.23267589999999,40.5985041
5603,360 CARROLL STREET,-73.99083399999999,40.6786846
5604,100 3RD STREET,-95.98890659999999,36.1538176
5605,250 7TH STREET,-73.9779743,40.7234538
5606,10 4TH STREET,-73.96584930000002,40.7987854
5607,80 16TH STREET,-73.9935445,40.6665484
5608,20 WHITWELL PLACE,-74.1094747,40.6006379
5609,270 BUTLER STREET,-79.9458949,40.4948147
5610,620 UNION STREET,-73.98343799999999,40.6774341
5611,450 BALTIC STREET,-73.9872824,40.6829841
5612,630 SACKETT STREET,-73.9840249,40.678498
5613,400 3 AVENUE,-73.98091389999999,40.7423533
5614,520 3 AVENUE,-73.9927593,40.6696393
5615,320 DOUGLASS STREET,-75.9308784,40.347511
5616,140 8 STREET,-73.9912442,40.6722459
5617,30 15 ST,-73.99477929999999,40.7372563
5618,360 BOND STREET,-73.9906919,40.6786397
5619,510 3 AVENUE,-73.9924952,40.6700174
5620,30 15TH STREET,-68.7904691,44.8099844
5621,80 14TH STREET,-77.0319413,38.8902039
5622,540 UNION STREET,-83.59873999999999,42.5929519
5623,8730 23RD AVENUE,0.0,0.0
5624,8760 23RD AVENUE,-73.9951007,40.5976097
5625,1570 W 8TH STREET,-73.9820043,40.6086865
5626,1570 WEST 5TH STREET,-111.9650572,33.4256523
5627,1580 WEST 5TH STREET,-91.0355543,38.5557819
5628,1560 WEST 2ND STREET,-73.9763225,40.60930219999999
5629,1630 WEST 7TH STREET,-73.9807187,40.6071306
5630,1640 WEST 5TH STREET,-73.9787444,40.6071407
5631,1660 WEST 5 STREET,-77.07451209999999,35.5637407
5632,1630 WEST 3RD STREET,-118.267157,34.05972
5633,1660 WEST 3RD STREET,-118.2674753,34.0604653
5634,1620 WEST 4TH STREET,-74.4474105,40.5938392
5635,1620 WEST 1ST STREET,-117.8908913,33.7449497
5636,1790 WEST 10TH STREET,-86.1929595,39.7807544
5637,1760 WEST 11TH STREET,-73.9839442,40.60396069999999
5638,1710 WEST 11TH STREET,-97.761651,30.2812054
5639,1730 WEST 9TH STREET,-73.98227399999999,40.604788
5640,1780 WEST 8TH,-73.9810631,40.6037939
5641,1770 WEST 6TH STREET,-73.9791499,40.604122
5642,1780 WEST 4TH STREET,-73.977279,40.6041839
5643,1710 WEST 2ND STREET,-81.68467559999999,30.340292
5644,250 HIGHLAWN AVENUE,-73.9766324,40.6035715
5645,10 LLOYD COURT,-114.064928,46.813385
5646,1790 WEST 3RD STREET,-118.268849,34.0612614
5647,50 KINGS PLACE,-73.975326,40.603265
5648,10 LAKE STREET,-75.332111,42.618237
5649,20 LAKE STREET,-74.0356473,40.9961536
5650,60 BAY 35TH STREET,-73.9915196,40.5986888
5651,60 BAY 40TH STREET,-73.9878811,40.5964219
5652,100 BAY 34TH STREET,-73.9932183,40.59823300000001
5653,2330 BENSON AVENUE,-73.99254979999999,40.5981292
5654,2410 BENSON AVENUE,-73.9909763,40.5971883
5655,160 BAY 40TH STREET,-73.9898783,40.5944797
5656,210 BAY 40TH STREET,-73.9910154,40.5934307
5657,190 BAY 40TH STREET,-73.9906654,40.5937575
5658,120 BAY 46TH STREET,-73.98712359999999,40.590219
5659,2600 CROPSEY AVENUE,-73.9915683,40.5903456
5660,190 BAY 46TH STREET,-73.9886846,40.5887567
5661,2570 STILLWELL AVENUE,-73.9834149,40.585214
5662,240 AVENUE Z,-73.9534175,40.5880664
5663,2750 CROPSEY AVENUE,-73.988963,40.5871238
5664,2760 CROPSEY AVENUE,-73.989019,40.5868811
5665,220 BAY 49TH STREET,-73.9888186,40.5857864
5666,2020 WEST 5TH STREET,-87.36628499999999,41.60221
5667,2160 WEST 6TH STREET,-119.8432774,39.5293627
5668,2140 W 7 STREET,-97.34865909999999,32.7513685
5669,2130 WEST 5 STREET,-79.0357373,34.6260683
5670,2240 WEST 7TH STREET,-119.8443065,39.5300137
5671,2230 WEST 7TH STREET,-73.9781016,40.5935062
5672,480 VAN SICKLEN STREET,-73.9758289,40.5926611
5673,110 BAY 31 STREET,-73.9955517,40.5993488
5674,150 BAY 32ND STREET,-73.9955942,40.5982137
5675,100 BAY 32ND STREET,-73.994676,40.5991072
5676,1530 WEST 7TH STREET,-97.3422598,32.7512517
5677,1560 WEST 5TH STREET,-73.9791577,40.6092692
5678,160 AVENUE O,-74.0039378,40.72527970000001
5679,120 BAY 43RD STREET,-73.98768439999999,40.5931451
5680,10 BAY 47TH STREET,-73.9847132,40.5913865
5681,140 BAY 43RD STREET,-73.9879644,40.5925765
5682,210 BAY 44TH STREET,-73.9895569,40.590235
5683,230 AVENUE Z,-73.9534175,40.5880664
5684,2530 WEST 15TH STREET,-122.3757835,47.6416952
5685,2520 WEST 15TH STREET,-92.14619309999999,46.7724053
5686,2540 WEST 15TH STREET,-73.984472,40.5857029
5687,130 BAY 50TH STREET,-73.9866582,40.5861252
5688,2150 WEST 9TH STREET,-85.69157709999999,40.55280690000001
5689,2260 WEST 7TH STREET,-81.68515339999999,41.4819483
5690,220 AVENUE W,-73.97515369999999,40.5919566
5691,2870 86TH STREET,-73.9769997,40.5914534
5692,8660 23RD AVENUE,-73.99294379999999,40.5995431
5693,8650 23RD AVENUE,-121.3839624,38.5313179
5694,170 BAY 49TH STREET,-73.9876539,40.5863071
5695,6500 BAY PARKWAY,-73.981438,40.613838
5696,1460 WEST 5TH STREET,-73.9795594,40.6112897
5697,1460 WEST 5 STREET,-73.97940539999999,40.6112477
5698,1560 WEST 7TH STREET,-93.14186269999999,44.9172524
5699,1540 WEST 1 STREET,0.0,0.0
5700,200 QUENTIN ROAD,-73.97880839999999,40.6057514
5701,1740 WEST FOURTH STREET,-73.9776246,40.60506729999999
5702,350 KINGS HIGHWAY,-73.977367,40.6046237
5703,360 KINGS HIGHWAY,-75.4414,39.596486
5704,410 KINGS HIGHWAY,-74.9583679,39.9587761
5705,2720 86TH STREET,-73.9814878,40.5941509
5706,1610 WEST 9TH STREET,-117.7749591,34.0504313
5707,130 28TH AVENUE,-122.3064835,37.5403467
5708,1510 WEST 9TH STREET,-77.42191919999999,39.4332632
5709,270 AVENUE U,-73.9741797,40.5968814
5710,1650 WEST 10TH STREET,-73.983538,40.606438
5711,120 GUERNSEY STREET,-73.9533435,40.7250938
5712,170 RICHARDSON STREET,-73.94461799999999,40.718669
5713,100 GUERNSEY STREET,-73.95304229999999,40.7244562
5714,110 GREENPOINT AVENUE,-73.9564403,40.729804
5715,60 ENGERT AVENUE,-73.9488111,40.7211226
5716,110 KINGSLAND AVENUE,-73.9404606,40.7203411
5717,90 KINGSLAND AVENUE,-74.12681049999999,40.8235717
5718,150 JAVA STREET,-73.954925,40.7313645
5719,290 DRIGGS AVENUE,-73.9494302,40.7225478
5720,100 ENGERT AVENUE,-73.94734799999999,40.721094
5721,460 MANHATTAN AVENUE,-73.9473654,40.7200818
5722,20 BAYARD ST,-73.951627,40.7186655
5723,40 BOX STREET,-73.95504199999999,40.73711369999999
5724,80 EAGLE STREET,-73.95777199999999,40.7347419
5725,190 GREEN STREET,-73.9536622,40.7336749
5726,70 HURON STREET,-87.6309004,41.8953705
5727,130 JAVA STREET,-73.9557975,40.7312955
5728,150 INDIA STREET,-73.9539349,40.7322188
5729,180 GREENPOINT AVENUE,-73.9531543,40.730144
5730,680 LEONARD STREET,-73.9518835,40.7278968
5731,210 CALYER STREET,-73.9512719,40.7286005
5732,140 MC GUINNESS BLVD,-73.94932159999999,40.7271389
5733,150 NEWELL STREET,-73.94863389999999,40.7274969
5734,170 DIAMOND STREET,-73.9482665,40.7284485
5735,160 NORMAN AVENUE,-73.9479075,40.72652
5736,60 HERBERT STREET,-71.4459542,41.6755966
5737,30 NORTH 15 STREET,-75.16504069999999,39.953584
5738,50 BOX STREET,-73.95460349999999,40.7372251
5739,20 PAIDGE AVENUE,-73.9517822,40.7372056
5740,180 DUPONT STREET,-75.2260621,40.0296303
5741,490 KINGSLAND AVENUE,-73.9424619,40.7334448
5742,420 GREENPOINT AVENUE,-73.92289579999999,40.740348
5743,230 KENT STREET,-73.9511531,40.7310065
5744,820 HUMBOLDT,-104.9690727,39.7295546
5745,100 DOBBIN STREET,-73.9544725,40.7251474
5746,130 SUTTON STREET,-73.9407232,40.7273836
5747,490 LEONARD STREET,-73.9487931,40.7219034
5748,130 BAYARD STREET,-73.94659039999999,40.7194649
5749,150 CLAY STREET,-79.96271519999999,39.6263089
5750,200 DUPONT STREET,-75.2253556,40.0299503
5751,270 MONITOR STREET,-73.57521679999999,40.7598521
5752,460 KINGSLAND AVENUE,-73.94214029999999,40.73244589999999
5753,300 KINGSLAND AVENUE,-73.94155719999999,40.7268228
5754,100 APOLLO STREET,-73.937246,40.72833500000001
5755,2870 FLATBUSH AVENUE,-73.91746719999999,40.6051417
5756,120 TEHAMA STREET,-122.3981056,37.7864571
5757,10 KERMIT PLACE,-73.9739866,40.6481031
5758,50 KERMIT PLACE,-73.9731798,40.6483623
5759,240 EAST 3RD STREET,-73.826475,40.908546
5760,100 EAST 8TH STREET,-84.51193700000002,39.104954
5761,150 EAST 8TH STREET,-81.65122530000001,30.3451845
5762,310 EAST 2ND STREET,-73.9788739,40.7203341
5763,210 BEVERLY ROAD,-71.1571289,42.303443
5764,60 TEHAMA STREET,-122.3969718,37.78720879999999
5765,340 EAST 7TH STREET,-118.1881888,33.7752636
5766,3460 FT HAMILTON PARKWAY,-73.9857031,40.6456074
5767,3440 FT HAMILTON PARKWAY,-73.9853255,40.6457544
5768,540 CONEY ISLAND AVENUE,-73.9705571,40.6441487
5769,10 CHURCH AVENUE,-79.9400593,37.2708527
5770,230 OCEAN PARKWAY,-73.97496799999999,40.64397779999999
5771,1540 EAST 27TH STREET,-81.6340298,30.3611823
5772,2210 AVENUE P,-94.7885985,29.2926162
5773,1650 EAST 23RD STREET,-73.9507259,40.6100047
5774,1610 EAST 24TH STREET,-118.2438682,34.0150005
5775,1620 EAST 29TH STREET,-76.59237329999999,39.3248293
5776,1790 EAST 15TH STREET,-97.7284253,30.2754327
5777,1770 EAST 15TH STREET,-73.9581279,40.6066122
5778,1750 EAST 16TH STREET,-73.95720949999999,40.6071201
5779,1750 EAST 17TH STREET,-117.8420867,33.7595261
5780,1830 EAST 21ST STRET,-81.630651,30.3570712
5781,1770 EAST 22ND STREET,-73.9513432,40.6082691
5782,1820 EAST22ND STREET,-120.4536081,37.2962132
5783,2200 QUENTIN ROAD,-73.95122599999999,40.6090121
5784,1760 EAST 23RD STREET,-123.0670705,44.03427569999999
5785,1800 EAST 22ND STREET,-122.2362958,37.7930025
5786,1770 EAST 24TH STREET,-73.9493306,40.6075065
5787,1740 EAST 24TH STREET,-73.9494145,40.6081884
5788,3830 BEDFORD AVENUE,-73.9484961,40.6085607
5789,3820 BEDFORD AVENUE,-73.94861759999999,40.6088138
5790,1710 EAST 28TH STREET,-80.0353303,42.1239832
5791,2820 QUENTIN ROAD,-73.94488799999999,40.609467
5792,1720 EAST 29TH STREET,-76.591039,39.32483
5793,1780 EAST 29TH STREET,-73.9446042,40.6078236
5794,3100 NOSTRAND AVENUE,-73.943788,40.608654
5795,1760 EAST 29TH STREET,-73.9446695,40.6082854
5796,1840 EAST 18TH ST,-73.9548331,40.6049737
5797,1830 EAST 18TH,-104.7960584,41.1418248
5798,1820 EAST 18TH STREET,-121.7788898,38.0044977
5799,1870 EAST 22ND STREET,-73.95092989999999,40.60573429999999
5800,1940 EAST 21ST STREET,-122.2352764,37.7913016
5801,1890 EAST 22 STREET,-120.4529781,37.296164
5802,1840 EAST 24TH STREET,-73.9489668,40.6057358
5803,1840 EAST 23RD STREET,-73.94991999999999,40.605629
5804,3920 BEDFORD AVENUE,-73.94814800000002,40.606267
5805,1870 EAST 27TH STREET,-73.9459704,40.60537739999999
5806,1860 EAST 27TH STREET,-95.96362549999999,36.1242378
5807,1850 EAST 27TH STREET,-73.9460898,40.6058439
5808,1870 BROWN STREET,-73.94124099999999,40.60584799999999
5809,2990 AVENUE S,-73.9403585,40.6048111
5810,1970 HOMECREST AVENUE,-73.95999909999999,40.6011615
5811,1970 EAST 15TH,-73.95722099999999,40.6017147
5812,1960 EAST 14TH STREET,-73.9582053,40.601896
5813,1910 EAST 16,-104.7948271,41.1401386
5814,1950 EAST 19TH STREET,-73.95356,40.60267899999999
5815,2070 EAST 21ST STREET,-73.9511251,40.6022316
5816,2030 EAST 21ST STREET,-73.95130879999999,40.6031283
5817,1940 EAST 23RD STREET,-73.9495523,40.6033332
5818,1940 EAST 24TH STREET,-73.9484961,40.60345390000001
5819,4040 BEDFORD AVENUE,-73.9475777,40.6034007
5820,1900 EAST 26TH STREET,-93.24509019999999,44.95581199999999
5821,1920 HARING STREET,-73.9419103,40.6046156
5822,2970 AVENUE S,-73.94117609999999,40.6052445
5823,2960 AVENUE T,-73.940955,40.602579
5824,1980 BATCHELDER STREET,-73.93978229999999,40.6034624
5825,2980 AVENUE T,-73.94014969999999,40.6027022
5826,1980 FORD STREET,-82.67788,27.794611
5827,2020 EAST 19TH STREET,-80.032921,42.134805
5828,2500 OCEAN AVENUE,-73.5368895,40.6594146
5829,2210 AVENUE T,-73.94950639999999,40.60166299999999
5830,2060 EAST 23RD STREET,-122.3028376,47.6388269
5831,2040 EAST 22ND STREET,-73.9501033,40.6013996
5832,2310 AVENUE T,-73.94859939999999,40.6018146
5833,2070 EAST 26TH STREET,-93.24211199999999,44.9555522
5834,2030 EAST 27TH STREET,-73.94531599999999,40.6015605
5835,2020 EAST 27TH ST,-98.2885086,26.2316155
5836,2000 EAST 29TH STREET,-85.36297569999999,40.1608467
5837,2070 EAST 29TH STREET,-73.943293,40.600885
5838,2060 EAST 29 STREET,-73.94333,40.601081
5839,2040 HARING STREET,-73.94136670000002,40.6017727
5840,2070 FORD STREET,-73.93851699999999,40.601402
5841,2010 FORD STREET,-86.4542949,35.5155783
5842,2030 BRAGG STREET,-73.936724,40.602496
5843,1530 EAST 28TH STREET,-81.6342293,30.3617506
5844,1550 EAST 29TH STREET,-95.9708246,36.1209469
5845,1500 EAST 29TH STREET,-94.5647396,39.0744087
5846,1740 EAST 16 STREET,-114.5996917,32.6986796
5847,1820 EAST 13 STREET,-73.9598401,40.6049204
5848,1400 AVENUE S,-73.95818059999999,40.6032336
5849,2120 OCEAN AVENUE,-73.95382289999999,40.6100529
5850,1760 EAST 19TH STREET,-73.9544658,40.607243
5851,1770 EAST 19TH STREET,-73.9543474,40.6069587
5852,2420 OCEAN AVENUE,-118.4633915,33.9855293
5853,2380 OCEAN AVE,-73.9525371,40.6035254
5854,2520 OCEAN AVENUE,-73.9519287,40.6001018
5855,1490 EAST 28TH STREET,-111.5298987,33.3895025
5856,1920 KINGS HIGHWAY,-89.0443066,42.2885612
5857,3090 AVENUE U,-73.9354999,40.6012573
5858,40 BEAUMONT STREET,-71.05927129999999,42.2851008
5859,80 DOVER STREET,-73.4302907,40.67381330000001
5860,10 DOVER STREET,-70.8740851,43.2021104
5861,70 EXETER STREET,-73.847652,40.717672
5862,110 AMHERST STREET,-71.6359311,42.8536981
5863,170 DOVER STREET,-73.94964410000001,40.5779989
5864,210 AMHERST STREET,-74.2215781,40.7578726
5865,230 DOVER STREET,-73.9493227,40.5764824
5866,250 DOVER STREET,-73.94918489999999,40.576037
5867,220 DOVER STREET,-73.9493227,40.5767146
5868,170 FALMOUTH STREET,-70.3610247,43.6855422
5869,190 FALMOUTH STREET,-73.94656739999999,40.5778712
5870,4160 OCEAN AVENUE,-73.9478991,40.5789121
5871,180 GIRARD STREET,-122.4059063,37.7299319
5872,140 LANGHAM STREET,-73.9412181,40.5797784
5873,180 MACKENZIE STREET,-73.9401956,40.5788908
5874,140 NORFOLK STREET,-72.54989789999999,42.1091637
5875,150 NORFOLK STREET,-71.7800644,42.2642524
5876,180 NORFOLK STREET,-73.9856571,40.72136140000001
5877,1510 SHORE BOULEVARD,-73.939826,40.580573
5878,1600 SHORE BOULEVARD,-74.1518425,39.9902477
5879,1620 SHORE BOULEVARD,-73.9382668,40.5805903
5880,130 OXFORD STREET,-73.9383013,40.5800244
5881,140 PEMBROKE STREET,-73.9373713,40.5798824
5882,2950 QUENTIN ROAD,-73.9428066,40.6104738
5883,1710 STUART STREET,-122.2748673,37.85731639999999
5884,2940 QUENTIN ROAD,-73.94301990000001,40.6103449
5885,1750 STUART STREET,-122.180924,38.0697501
5886,1970 GERRITSEN AVENUE,-73.93920829999999,40.6051604
5887,1950 GERRITSEN AVENUE,-73.9392131,40.6054841
5888,1440 EAST 35TH STREET,-73.9407926,40.6187701
5889,1550 MARINE PARKWAY,-73.94395709999999,40.6139884
5890,1560 EAST 34TH STREET,-73.94189999999999,40.616643
5891,1540 EAST 34TH STREET,-73.9422392,40.6169646
5892,1570 EAST 35TH,-73.9399746,40.6160651
5893,1520 EAST 36 STREET,-76.5933317,39.3328189
5894,1540 EAST 36 STREET,-73.93985119999999,40.617031
5895,1570 EAST 36TH STREET,-73.93927339999999,40.6165263
5896,1540 EAST 38TH STREET,-73.9383587,40.6179791
5897,1650 EAST 31ST STREET,-122.2264117,37.7985543
5898,1610 EAST 33RD STREET,-90.5523201,41.553385
5899,1630 EAST 35TH STREET,-95.9679646,36.1130842
5900,1670 EAST 35 STREET,-73.9381061,40.61436519999999
5901,1620 EAST 36TH STREET,-73.938414,40.615721
5902,1650 EAST 36TH STREET,-73.937822,40.615188
5903,1630 EAST 36 STREET,-73.938198,40.61553869999999
5904,1660 EAST 37TH STREET,-73.9368075,40.61553869999999
5905,1670 EAST 37 STREET,-73.9366021,40.6153793
5906,3710 AVENUE P,-73.9374287,40.6168121
5907,1710 BURNETT STREET,-95.35071839999999,29.77434419999999
5908,1700 BURNETT STREET,-73.9426245,40.610835
5909,1760 EAST 31ST STREET,-73.93936579999999,40.6110745
5910,1750 EAST 31 STREET,-73.93957560000001,40.6112671
5911,1770 EAST 32ND STREET,-73.938459,40.611338
5912,1760 EAST 34TH STREET,-73.93760089999999,40.6128234
5913,3400 AVENUE R,-95.7919139,29.5482641
5914,1750 EAST 35TH STREET,-73.9367281,40.6131053
5915,3610 AVENUE R,-94.8035017,29.2848045
5916,1770 EAST 37TH STREET,-73.9348225,40.6137433
5917,1640 HENDRICKSON STREET,-73.93364249999999,40.6181653
5918,1750 EAST 38TH STREET,-73.9345183,40.6145365
5919,1760 RYDER STREET,-73.9335366,40.6147787
5920,3910 QUENTIN ROAD,-73.93413369999999,40.6160821
5921,1750 KIMBALL STREET,-73.93302,40.6154498
5922,1740 COLEMAN STREET,-73.9323713,40.6162168
5923,1730 COLEMAN STREET,-122.2923917,38.3034702
5924,1810 EAST 31ST STREET,-73.938529,40.610283
5925,1830 EAST 31ST STREET,-73.938137,40.609933
5926,1820 EAST 31ST STREET,-76.5898407,39.3262678
5927,3120 AVENUE R,-73.9378909,40.610847
5928,1870 EAST 32ND STREET,-73.9365562,40.6097252
5929,1850 EAST 33RD STREET,-73.9363606,40.6105771
5930,1830 EAST 33RD STREET,-82.1350886,41.4397692
5931,3320 AVENUE R,-94.80057740000001,29.2856677
5932,1820 EAST 34TH STREET,-73.93622309999999,40.611583
5933,1860 EAST 34TH STREET,-73.9354425,40.6108723
5934,1850 EAST 34TH STREET,-73.93566,40.611045
5935,1840 EAST 34 STREET,-73.9359017,40.61122779999999
5936,1830 EAST 35TH STREET,-73.93528300000001,40.611788
5937,1870 EAST 36TH STREET,-73.933793,40.611583
5938,3620 FILLMORE AVENUE,-73.9324115,40.6116208
5939,1860 EAST 36TH STREET,-73.9339672,40.6117407
5940,1830 EAST 37TH STREET,-73.93378919999999,40.6127646
5941,1850 EAST 37TH STREET,-73.93343329999999,40.6124528
5942,1870 EAST 37TH STREET,-73.9330257,40.6120902
5943,1860 EAST 38TH STREET,-80.0260203,42.1172601
5944,1830 RYDER STREET,-73.932377,40.613695
5945,1810 RYDER STREET,-73.9327402,40.6140727
5946,1820 KIMBALL STREET,-73.93182929999999,40.6143493
5947,1840 COLEMAN STREET,-100.467044,31.4633983
5948,1950 EAST 32ND STREET,-73.93530319999999,40.6085859
5949,1930 EAST 33RD STREET,-73.9349144,40.6092692
5950,1920 EAST 34TH STREET,-73.93440199999999,40.60989
5951,1960 EAST 34TH STREET,-73.93358599999999,40.609172
5952,1930 EAST 34TH STREET,-73.9341566,40.6097222
5953,1930 EAST 35TH STREET,-73.93347299999999,40.6101669
5954,1960 EAST 35 STREET,-73.93287699999999,40.609637
5955,1920 EAST 36TH STREET,-122.402635,47.2262335
5956,1940 EAST 37TH STREET,-73.9317226,40.6109619
5957,1940 EAST 38TH STREET,-73.9310567,40.611428
5958,1920 RYDER STREET,-73.93075,40.612236
5959,1930 RYDER STREET,-73.93055149999999,40.612091
5960,1940 COLEMAN STREET,-73.92889819999999,40.612842
5961,1960 HENDRICKSON STREET,-73.92781889999999,40.6129592
5962,2050 EAST 33RD STREET,-73.9802187,40.7457322
5963,2060 EAST 36TH STREET,-73.930317,40.608472
5964,2030 EAST 36TH STREET,-73.93090699999999,40.608989
5965,2020 EAST 37TH STREET,-73.9303678,40.6097052
5966,2050 EAST 37TH STREET,-73.9297478,40.60917209999999
5967,2010 EAST 38TH STREET,-90.5471664,41.5589699
5968,2050 RYDER STREET,-73.9283011,40.6101073
5969,2010 KIMBALL STREET,-75.1767112,39.939818
5970,2070 KIMBALL STREET,-73.9272163,40.610214
5971,3410 AVENUE U,-73.9290858,40.6055717
5972,2120 EAST 35TH STREET,-73.930038,40.6070769
5973,2140 EAST 36 STREET,-73.9289211,40.6071976
5974,2130 EAST 36TH STREET,-73.9291233,40.6073756
5975,2110 EAST 36TH STREET,-110.940039,32.192179
5976,2150 EAST 37TH STREET,-73.9279457,40.6075387
5977,3800 AVENUE T,-94.80426059999999,29.2808721
5978,2130 KIMBALL STREET,-73.9261655,40.6093004
5979,2160 HENDRICKSON STREET,-73.9242136,40.6096414
